Date,Open,High,Low,Close,Volume,AdjClose
2014-10-23,104.080002,105.050003,103.629997,104.830002,71074700,103.068084
2014-10-22,102.839996,104.110001,102.599998,102.989998,68263100,101.259006
2014-10-21,103.019997,103.019997,101.269997,102.470001,94623900,100.747749
2014-10-20,98.32,99.959999,98.220001,99.760002,77517300,98.083298
2014-10-17,97.50,99.00,96.809998,97.669998,68179700,96.028422
2014-10-16,95.550003,97.720001,95.410004,96.260002,72154500,94.642124
2014-10-15,97.970001,99.150002,95.18,97.540001,100933600,95.900609
2014-10-14,100.389999,100.519997,98.57,98.75,63688600,97.090271
2014-10-13,101.330002,101.779999,99.809998,99.809998,53583400,98.132453
2014-10-10,100.690002,102.029999,100.300003,100.730003,66331600,99.036996
2014-10-09,101.540001,102.379997,100.610001,101.019997,77376500,99.322115
2014-10-08,98.760002,101.110001,98.309998,100.800003,57404700,99.105819
2014-10-07,99.43,100.120003,98.730003,98.75,42094200,97.090271
2014-10-06,99.949997,100.650002,99.419998,99.620003,37051200,97.945652
2014-10-03,99.440002,100.209999,99.040001,99.620003,43469600,97.945652
2014-10-02,99.269997,100.220001,98.040001,99.900002,47757800,98.220945
2014-10-01,100.589996,100.690002,98.699997,99.18,51491300,97.513045
2014-09-30,100.809998,101.540001,100.529999,100.75,55264100,99.056657
2014-09-29,98.650002,100.440002,98.629997,100.110001,49766300,98.427414
2014-09-26,98.529999,100.75,98.400002,100.75,62370500,99.056657
2014-09-25,100.510002,100.709999,97.720001,97.870003,100092000,96.225065
2014-09-24,102.160004,102.849998,101.199997,101.75,60171800,100.039849
2014-09-23,100.599998,102.940002,100.540001,102.639999,63402200,100.91489
2014-09-22,101.800003,102.139999,100.580002,101.059998,52788400,99.361444
2014-09-19,102.290001,102.349998,100.50,100.959999,70902400,99.263126
2014-09-18,101.93,102.349998,101.559998,101.790001,37299400,100.079178
2014-09-17,101.269997,101.800003,100.589996,101.580002,60926500,99.872708
2014-09-16,99.800003,101.260002,98.889999,100.860001,66908100,99.164809
2014-09-15,102.809998,103.050003,101.440002,101.629997,61316500,99.921864
2014-09-12,101.209999,102.190002,101.080002,101.660004,62626100,99.951366
2014-09-11,100.410004,101.440002,99.620003,101.43,62353100,99.725228
2014-09-10,98.010002,101.110001,97.760002,101.00,100869600,99.302455
2014-09-09,99.080002,103.080002,96.139999,97.989998,189846300,96.343043
2014-09-08,99.300003,99.309998,98.050003,98.360001,46356700,96.706827
2014-09-05,98.800003,99.389999,98.309998,98.970001,58457000,97.306575
2014-09-04,98.849998,100.089996,97.790001,98.120003,85718000,96.470863
2014-09-03,103.099998,103.199997,98.580002,98.940002,125421000,97.27708
2014-09-02,103.059998,103.739998,102.720001,103.300003,53564000,101.563801
2014-08-29,102.860001,102.900002,102.199997,102.50,44595000,100.777244
2014-08-28,101.589996,102.779999,101.559998,102.25,68460000,100.531446
2014-08-27,101.019997,102.57,100.699997,102.129997,52369000,100.41346
2014-08-26,101.419998,101.50,100.860001,100.889999,33152000,99.194303
2014-08-25,101.790001,102.169998,101.279999,101.540001,40270000,99.83338
2014-08-22,100.290001,101.470001,100.190002,101.32,44184000,99.617076
2014-08-21,100.57,100.940002,100.110001,100.580002,33478000,98.889516
2014-08-20,100.440002,101.089996,99.949997,100.57,52699000,98.879682
2014-08-19,99.410004,100.68,99.32,100.529999,69399000,98.840353
2014-08-18,98.489998,99.370003,97.980003,99.160004,47572000,97.493384
2014-08-15,97.900002,98.190002,96.860001,97.980003,48951000,96.333216
2014-08-14,97.330002,97.57,96.800003,97.50,28116000,95.861281
2014-08-13,96.150002,97.239998,96.040001,97.239998,31916000,95.605649
2014-08-12,96.040001,96.879997,95.610001,95.970001,33795000,94.356997
2014-08-11,95.269997,96.080002,94.839996,95.989998,36585000,94.376658
2014-08-08,94.260002,94.82,93.279999,94.739998,41865000,93.147667
2014-08-07,94.93,95.949997,94.099998,94.480003,46711000,92.892042
2014-08-06,94.75,95.480003,94.709999,94.959999,38558000,92.901867
2014-08-05,95.360001,95.68,94.360001,95.120003,55933000,93.058402
2014-08-04,96.370003,96.580002,95.169998,95.589996,39958000,93.518209
2014-08-01,94.900002,96.620003,94.809998,96.129997,48511000,94.046507
2014-07-31,97.160004,97.449997,95.330002,95.599998,56843000,93.527995
2014-07-30,98.440002,98.699997,97.669998,98.150002,33010000,96.02273
2014-07-29,99.330002,99.440002,98.25,98.379997,43143000,96.247741
2014-07-28,97.82,99.239998,97.550003,99.019997,55318000,96.873869
2014-07-25,96.849998,97.839996,96.639999,97.669998,43469000,95.55313
2014-07-24,97.040001,97.32,96.419998,97.029999,45729000,94.927002
2014-07-23,95.419998,97.879997,95.169998,97.190002,92918000,95.083537
2014-07-22,94.68,94.889999,94.120003,94.720001,55197000,92.66707
2014-07-21,94.989998,95.00,93.720001,93.940002,39079000,91.903977
2014-07-18,93.620003,94.739998,93.019997,94.43,49988000,92.383355
2014-07-17,95.029999,95.279999,92.57,93.089996,57298000,91.072394
2014-07-16,96.970001,97.099998,94.739998,94.779999,53396300,92.725767
2014-07-15,96.800003,96.849998,95.029999,95.32,45477900,93.254065
2014-07-14,95.860001,96.889999,95.650002,96.449997,42810000,94.359571
2014-07-11,95.360001,95.889999,94.860001,95.220001,34018000,93.156233
2014-07-10,93.760002,95.550003,93.519997,95.040001,39686000,92.980134
2014-07-09,95.440002,95.949997,94.760002,95.389999,36436000,93.322547
2014-07-08,96.269997,96.800003,93.919998,95.349998,65222000,93.283413
2014-07-07,94.139999,95.989998,94.099998,95.970001,56468000,93.889978
2014-07-03,93.669998,94.099998,93.199997,94.029999,22891800,91.992023
2014-07-02,93.870003,94.059998,93.089996,93.480003,28465000,91.453948
2014-07-01,93.519997,94.07,93.129997,93.519997,38223000,91.493074
2014-06-30,92.099998,93.730003,92.089996,92.93,49482300,90.915865
2014-06-27,90.82,92.00,90.769997,91.980003,64029000,89.986458
2014-06-26,90.370003,91.050003,89.800003,90.900002,32629000,88.929864
2014-06-25,90.209999,90.699997,89.650002,90.360001,36869000,88.401567
2014-06-24,90.75,91.739998,90.190002,90.279999,39036000,88.323299
2014-06-23,91.32,91.620003,90.599998,90.830002,43694000,88.861381
2014-06-20,91.849998,92.550003,90.900002,90.910004,100898000,88.939649
2014-06-19,92.290001,92.300003,91.339996,91.860001,35528000,89.869056
2014-06-18,92.269997,92.290001,91.349998,92.18,33514000,90.182121
2014-06-17,92.309998,92.699997,91.800003,92.080002,29726000,90.084289
2014-06-16,91.510002,92.75,91.449997,92.199997,35561000,90.201684
2014-06-13,92.199997,92.440002,90.879997,91.279999,54525000,89.301625
2014-06-12,94.040001,94.120003,91.900002,92.290001,54749000,90.289737
2014-06-11,94.129997,94.760002,93.470001,93.860001,45681000,91.825709
2014-06-10,94.730003,95.050003,93.57,94.25,62777000,92.207256
2014-06-09,92.699997,93.879997,91.75,93.699997,75415000,91.669173
2014-06-06,649.900002,651.259979,644.470024,645.570023,87484600,90.225449
2014-06-05,646.199997,649.370003,642.610008,647.349983,75951400,90.474218
2014-06-04,637.44001,647.890022,636.109993,644.819992,83870500,90.120624
2014-06-03,628.459991,638.740013,628.25,637.539986,73177300,89.103164
2014-06-02,633.959984,634.830017,622.500015,628.650009,92337700,87.860693
2014-05-30,637.979996,644.169991,628.900002,633.000015,141005200,88.468654
2014-05-29,627.849991,636.87001,627.769989,635.37999,94118500,88.801281
2014-05-28,626.019989,629.830009,623.779991,624.01001,78870400,87.212202
2014-05-27,615.879997,625.859985,615.630005,625.63002,87216500,87.438617
2014-05-23,607.25,614.730011,606.470009,614.129997,58052400,85.831363
2014-05-22,606.599998,609.850006,604.100021,607.269974,50190000,84.8726
2014-05-21,603.830002,606.699974,602.059975,606.310005,49214900,84.738434
2014-05-20,604.510017,606.399994,600.730011,604.710022,58709000,84.514819
2014-05-19,597.849998,607.330002,597.329987,604.590019,79438800,84.498047
2014-05-16,588.629974,597.529991,585.399994,597.510017,69064100,83.50854
2014-05-15,594.70002,596.599983,588.040001,588.819992,57711500,82.294014
2014-05-14,592.430008,597.400002,591.740005,593.869987,41601000,82.999806
2014-05-13,591.999985,594.540016,590.699982,593.760025,39934300,82.984437
2014-05-12,587.489975,593.659996,587.399986,592.830017,53302200,82.854458
2014-05-09,584.540001,586.25,580.330025,585.540024,72899400,81.835602
2014-05-08,588.249992,594.410027,586.400017,587.990013,57574300,82.178015
2014-05-07,595.249992,597.289986,587.72998,592.329979,70716100,82.324762
2014-05-06,601.799995,604.409988,594.410027,594.410027,93641100,82.613857
2014-05-05,590.140022,600.999977,589.999992,600.959976,71766800,83.524199
2014-05-02,592.340019,594.199982,589.709999,592.580025,47878600,82.359515
2014-05-01,591.999985,594.799995,586.360016,591.480026,61012000,82.206632
2014-04-30,592.639999,599.430008,589.799988,590.089981,114160200,82.013437
2014-04-29,593.739998,595.979996,589.509995,592.329979,84344400,82.324762
2014-04-28,572.800026,595.749977,572.54998,594.090019,167371400,82.569381
2014-04-25,564.529984,571.990021,563.959984,571.93998,97568800,79.490866
2014-04-24,568.210014,570.000015,560.730003,567.770004,189977900,78.911303
2014-04-23,529.060013,531.13002,524.449974,524.750008,98735000,72.932185
2014-04-22,528.309982,531.830009,526.500008,531.70002,50640800,73.89813
2014-04-21,525.339981,532.139977,523.959976,531.170021,45637200,73.824468
2014-04-17,519.999992,527.76001,519.199974,524.940025,71083600,72.958595
2014-04-16,518.049988,521.090004,514.139992,519.01001,53691400,72.134414
2014-04-15,520.270012,521.639977,511.329994,517.959999,66622500,71.988478
2014-04-14,521.900009,522.159988,517.210022,521.679977,51418500,72.505498
2014-04-11,519.000023,522.830017,517.140007,519.610023,67929400,72.217806
2014-04-10,530.680023,532.240005,523.169998,523.480019,59913000,72.755676
2014-04-09,522.639999,530.490005,522.020012,530.320015,51542400,73.706331
2014-04-08,525.190018,526.120026,518.699989,523.440018,60972100,72.750117
2014-04-07,528.019989,530.900002,521.890022,523.469978,72462600,72.754281
2014-04-04,539.810005,540.000023,530.579994,531.820023,68812800,73.914809
2014-04-03,541.390015,542.50,537.640022,538.790009,40586000,74.883529
2014-04-02,542.379997,543.479996,540.260002,542.549988,45105200,75.406109
2014-04-01,537.760025,541.870026,536.769989,541.649994,50190000,75.281023
2014-03-31,539.230019,540.809975,535.930023,536.739975,42167300,74.598606
2014-03-28,538.319984,538.940025,534.249985,536.859978,50141000,74.615285
2014-03-27,540.019997,541.499977,535.120018,537.459991,55507900,74.698678
2014-03-26,546.520012,549.000015,538.860023,539.779991,74942000,75.021122
2014-03-25,541.499977,545.750008,539.589973,544.98999,70573300,75.745232
2014-03-24,538.420013,540.500008,535.05999,539.190018,88925200,74.939125
2014-03-21,531.929985,533.75,526.330017,532.86998,93511600,74.060737
2014-03-20,529.889992,532.669975,527.350014,528.700005,52099600,73.481174
2014-03-19,532.259979,536.23999,528.999985,531.26001,56189000,73.836975
2014-03-18,525.899994,531.969986,525.200005,531.399986,52411800,73.85643
2014-03-17,527.699982,529.969994,525.850006,526.740013,49886200,73.208765
2014-03-14,528.789993,530.890015,523.000008,524.68998,59299800,72.923842
2014-03-13,537.440018,539.659988,529.159988,530.650009,64435700,73.752195
2014-03-12,534.510017,537.349976,532.00,536.609985,49831600,74.58054
2014-03-11,535.450012,538.740021,532.589973,536.089973,69806100,74.508266
2014-03-10,528.360023,533.330017,528.339996,530.919975,44646000,73.789716
2014-03-07,531.090019,531.980026,526.050011,530.440018,55182400,73.723009
2014-03-06,532.789978,534.440002,528.099991,530.749985,46372200,73.76609
2014-03-05,530.919975,534.750023,529.129974,532.360008,50015700,73.989858
2014-03-04,530.999977,532.640015,527.769997,531.239983,64785000,73.834192
2014-03-03,523.419991,530.650009,522.80999,527.76001,59695300,73.350529
2014-02-28,529.079987,532.749977,522.119987,526.239975,92992200,73.139268
2014-02-27,517.140007,528.780006,516.049995,527.670021,75470500,73.338022
2014-02-26,523.610008,525.00,515.599998,517.349998,69054300,71.903698
2014-02-25,529.38002,529.569984,521.000015,522.060013,57988000,72.558317
2014-02-24,523.150024,529.920006,522.420021,527.550018,72227400,73.321344
2014-02-21,532.789978,534.569992,524.599991,525.249992,69696200,73.001675
2014-02-20,532.989983,537.000008,528.999985,531.149994,76464500,73.821685
2014-02-19,544.749985,546.890007,534.350014,537.370003,78442000,74.686171
2014-02-18,546.00,551.190025,545.609978,545.990013,65062900,75.884219
2014-02-14,542.469986,545.980026,541.209984,543.990021,68231100,75.606251
2014-02-13,534.659981,544.850014,534.199997,544.429977,76849500,75.667398
2014-02-12,536.95002,539.560013,533.239975,535.919983,77025200,74.48464
2014-02-11,530.610008,537.749985,529.500023,535.959984,70564200,74.4902
2014-02-10,518.659988,531.990013,518.00,528.989998,86389800,73.521479
2014-02-07,521.379997,522.929993,517.380013,519.679985,92570100,72.22753
2014-02-06,510.060005,513.499977,507.81002,512.509995,64441300,71.231011
2014-02-05,506.560005,515.279991,506.249985,512.589996,82086200,70.818229
2014-02-04,505.849976,509.459991,502.760025,508.790016,94170300,70.293232
2014-02-03,502.610008,507.730019,499.300026,501.529984,100366000,69.290203
2014-01-31,495.179985,501.529984,493.549988,500.599976,116199300,69.161716
2014-01-30,502.539993,506.499977,496.70002,499.779984,169625400,69.048427
2014-01-29,503.950012,507.37001,498.62001,500.749992,125702500,69.182442
2014-01-28,508.760002,514.999985,502.070023,506.499977,266380800,69.976846
2014-01-27,550.07,554.799988,545.750008,550.500023,138719700,76.055789
2014-01-24,554.000023,555.61998,544.749985,546.070015,107338700,75.443749
2014-01-23,549.94001,556.50,544.810013,556.179993,100809800,76.84052
2014-01-22,550.910019,557.289978,547.809975,551.509979,94996300,76.195322
2014-01-21,540.990005,550.07,540.420006,549.069977,82131700,75.858217
2014-01-17,551.480019,552.069992,539.899994,540.669998,106684900,74.697696
2014-01-16,554.900017,556.850021,551.680023,554.250015,57319500,76.573879
2014-01-15,553.520012,560.200005,551.659996,557.359993,97909700,77.003546
2014-01-14,538.220009,546.730003,537.659996,546.390022,83140400,75.487961
2014-01-13,529.910019,542.50,529.880005,535.730019,94623200,74.0152
2014-01-10,539.829979,540.799988,531.109993,532.939995,76244000,73.629737
2014-01-09,546.800018,546.859993,535.349983,536.519997,69787200,74.124341
2014-01-08,538.809982,545.55999,538.68998,543.460022,64632400,75.083159
2014-01-07,544.320015,545.959999,537.919975,540.040024,79302300,74.61066
2014-01-06,537.450005,546.800018,533.599983,543.929993,103152700,75.148089
2014-01-03,552.860023,553.699989,540.429993,540.980019,98116900,74.740527
2014-01-02,555.680008,557.029999,552.020004,553.12999,58671200,76.419139
2013-12-31,554.170013,561.279976,554.000023,561.019997,55771100,77.509204
2013-12-30,557.460022,560.089989,552.319984,554.519981,63407400,76.611177
2013-12-27,563.820007,564.409981,559.500015,560.089989,56471100,77.380716
2013-12-26,568.099998,569.499977,563.379997,563.900009,51002000,77.907099
2013-12-24,569.889999,571.880005,566.029991,567.669975,41888700,78.427949
2013-12-23,568.000023,570.719978,562.76001,570.090004,125326600,78.762294
2013-12-20,545.43,551.610008,544.82,549.019989,109103400,75.851311
2013-12-19,549.50,549.999985,543.729988,544.459991,80077200,75.221312
2013-12-18,549.700005,551.450005,538.799995,550.769989,141465800,76.093087
2013-12-17,555.809998,559.439987,553.379982,554.990005,57475600,76.676114
2013-12-16,555.02002,562.640007,555.009979,557.500023,70648200,77.022892
2013-12-13,562.849998,562.880013,553.669975,554.429993,83205500,76.598744
2013-12-12,562.140022,565.339989,560.030014,560.539986,65572500,77.442886
2013-12-11,567.00,570.970024,559.68998,561.359978,89929700,77.556175
2013-12-10,563.580002,567.88002,561.199974,565.54998,69567400,78.135055
2013-12-09,560.899994,569.579979,560.899994,566.43,80123400,78.256637
2013-12-06,565.789986,566.750008,559.569977,560.019974,86088100,77.371043
2013-12-05,572.650009,575.139999,566.410027,567.899994,111895000,78.459728
2013-12-04,565.499992,569.19001,560.819992,565.000008,94452400,78.059073
2013-12-03,558.299988,566.380013,557.68,566.319984,112742000,78.241437
2013-12-02,558.000008,564.329979,550.819977,551.230026,118136200,76.156644
2013-11-29,549.480026,558.330002,547.809975,556.069977,79531900,76.825321
2013-11-27,536.310005,546.00,533.399979,545.959999,90862100,75.42855
2013-11-26,524.11998,536.140015,523.999977,533.399979,100345700,73.693287
2013-11-25,521.019989,525.86998,521.000015,523.739998,57327900,72.358687
2013-11-22,519.519981,522.159988,518.529999,519.799988,55931400,71.814344
2013-11-21,517.599991,521.210007,513.670021,521.139992,65506700,71.999476
2013-11-20,519.229988,520.419975,514.330009,514.999985,48479200,71.151187
2013-11-19,519.029984,523.37999,517.969986,519.549995,52234700,71.779806
2013-11-18,524.990013,527.19001,518.200005,518.629974,61236000,71.652698
2013-11-15,526.580009,529.089973,524.489975,524.990013,79480100,72.531386
2013-11-14,522.80999,529.279991,521.869995,528.160019,70604800,72.969346
2013-11-13,518.00,522.249977,516.959976,520.63002,49305200,71.929019
2013-11-12,517.670006,523.919975,516.999977,520.009979,51069200,71.843356
2013-11-11,519.990005,521.669991,514.410011,519.050011,56863100,71.710729
2013-11-08,514.580002,521.130005,512.589996,520.560005,69829200,71.919346
2013-11-07,519.580009,523.190025,512.380005,512.490021,65655100,70.804416
2013-11-06,524.149994,524.860023,518.200005,520.920013,55843900,71.969084
2013-11-05,524.580017,528.890022,523.000008,525.449997,66303300,72.173562
2013-11-04,521.099991,526.820015,518.810005,526.75,61156900,72.352125
2013-11-01,524.020004,524.799995,515.840004,520.030006,68722500,71.429096
2013-10-31,525.00,527.48999,521.269981,522.699974,68924100,71.795831
2013-10-30,519.610023,527.520004,517.020004,524.900024,88540900,72.09802
2013-10-29,536.270004,539.249992,514.540001,516.680023,158951800,70.968956
2013-10-28,529.039986,530.999977,523.209999,529.880005,137610200,72.782049
2013-10-25,531.319984,533.229988,525.110016,525.960022,84448000,72.243617
2013-10-24,525.00,532.470024,522.449982,531.910011,96191200,73.060882
2013-10-23,519.000023,525.669975,519.000023,524.959999,78430800,72.106258
2013-10-22,526.410019,528.450012,508.029999,519.870003,133515900,71.407118
2013-10-21,511.770004,524.300011,511.520012,521.360023,99526700,71.611781
2013-10-18,505.990005,509.259987,505.709999,508.889992,72635500,69.898951
2013-10-17,499.979988,504.779991,499.680008,504.499985,63398300,69.295958
2013-10-16,500.789993,502.530006,499.230011,501.110001,62775300,68.830325
2013-10-15,497.510025,502.000008,495.52002,498.679985,80018400,68.496548
2013-10-14,489.830009,497.579987,489.349998,496.039978,65474500,68.133928
2013-10-11,486.989998,493.839981,485.159996,492.809998,66934700,67.690272
2013-10-10,491.319977,492.379974,487.039986,489.639992,69650700,67.254853
2013-10-09,484.639984,487.790016,478.279999,486.589989,75431300,66.835918
2013-10-08,489.940025,490.640015,480.540024,480.93998,72729300,66.059857
2013-10-07,486.559975,492.649994,485.350014,487.750015,78073100,66.995254
2013-10-04,483.859993,484.599983,478.600006,483.030014,64717100,66.346935
2013-10-03,490.510025,492.350014,480.739975,483.409996,80688300,66.399128
2013-10-02,485.63002,491.799988,483.749977,489.55999,72296000,67.243865
2013-10-01,478.449989,489.140007,478.379974,487.960007,88470900,67.024098
2013-09-30,477.250015,481.659996,474.410004,476.749977,65039100,65.484336
2013-09-27,483.779991,484.669998,480.720001,482.750008,57010100,66.308475
2013-09-26,486.000015,488.56002,483.899994,486.219994,59305400,66.785097
2013-09-25,489.199982,489.639992,481.429977,481.530006,79239300,66.1409
2013-09-24,494.880005,495.469978,487.819977,489.100006,91086100,67.180683
2013-09-23,496.100006,496.910011,482.599991,490.640015,190526700,67.392212
2013-09-20,477.999992,478.550018,465.999985,467.410004,174825700,64.201437
2013-09-19,470.700012,475.830009,469.249992,472.299995,101135300,64.873106
2013-09-18,463.18,466.350006,460.659996,464.680008,114215500,63.826457
2013-09-17,447.959999,459.710014,447.499989,455.320007,99845200,62.540807
2013-09-16,460.999977,461.609978,447.220009,450.119995,135926700,61.826556
2013-09-13,469.339981,471.830025,464.699982,464.899986,74708900,63.856672
2013-09-12,468.500015,475.399986,466.010025,472.690018,101012800,64.926677
2013-09-11,467.009995,473.689987,464.809998,467.709984,224674100,64.242641
2013-09-10,506.199997,507.450012,489.500015,494.639999,185798900,67.941633
2013-09-09,505.000023,507.919983,503.479988,506.169983,85171800,69.525342
2013-09-06,498.43998,499.379974,489.950012,498.220001,89881400,68.433367
2013-09-05,500.250008,500.679977,493.639977,495.269974,59091900,68.028163
2013-09-04,499.560005,502.240013,496.279984,498.690025,86258200,68.497927
2013-09-03,493.099991,500.599976,487.350006,488.579994,82982200,67.109257
2013-08-30,491.999992,492.949974,486.50,487.220016,68074300,66.922456
2013-08-29,491.650024,496.500015,491.130013,491.700012,59914400,67.537809
2013-08-28,486.000015,495.800026,486.000015,490.899994,76902000,67.427922
2013-08-27,498.000023,502.509979,486.299995,488.589981,106047200,67.110628
2013-08-26,500.749992,510.199982,500.50,502.970016,82741400,69.085808
2013-08-23,503.269997,503.349998,499.350014,501.020012,55682900,68.817964
2013-08-22,504.979996,505.589996,498.199974,502.959976,61051900,69.084429
2013-08-21,503.590004,507.149979,501.199989,502.360016,83969900,69.002021
2013-08-20,509.709984,510.569977,500.820007,501.07,89672100,68.82483
2013-08-19,504.339981,513.739983,504.00,507.740005,127629600,69.740994
2013-08-16,500.149979,502.940002,498.860016,502.330002,90576500,68.997899
2013-08-15,496.420013,502.400017,489.079979,497.909981,122573500,68.390784
2013-08-14,497.88002,504.249992,493.400024,498.500008,189093100,68.471827
2013-08-13,470.940018,494.660027,468.050018,489.569977,220485300,67.245236
2013-08-12,456.860016,468.649979,456.629997,467.360016,91108500,64.194571
2013-08-09,458.639977,460.459991,453.650009,454.449974,66716300,62.421303
2013-08-08,463.860016,464.100021,457.949974,461.010017,63944300,63.322363
2013-08-07,463.799988,467.000008,461.769981,464.979988,74714500,63.448729
2013-08-06,468.020004,471.889999,462.169991,465.250008,83714400,63.485575
2013-08-05,464.689995,470.669998,462.150017,469.449997,79713900,64.058683
2013-08-02,458.010002,462.850006,456.660011,462.539986,68695900,63.115779
2013-08-01,455.749977,456.799988,453.259987,456.679985,51562700,62.316154
2013-07-31,454.990013,457.339973,449.429993,452.529984,80739400,61.749867
2013-07-30,449.959991,457.150009,449.229988,453.320015,77355600,61.85767
2013-07-29,440.799995,449.990005,440.200008,447.790009,62014400,61.103075
2013-07-26,435.300003,441.040001,434.340008,440.990013,50038100,60.175183
2013-07-25,440.699993,441.400009,435.810001,438.499996,57373400,59.835408
2013-07-24,438.929993,444.589989,435.260002,440.510002,147984200,60.109683
2013-07-23,426.000004,426.959999,418.710011,418.98999,92348900,57.173175
2013-07-22,429.460003,429.749996,425.470005,426.309998,51949100,58.172025
2013-07-19,433.100006,433.98,424.350006,424.949993,67180400,57.986446
2013-07-18,433.380013,434.870007,430.609989,431.760002,54719700,58.915704
2013-07-17,429.700008,432.220013,428.220001,430.310009,49747600,58.717846
2013-07-16,426.519989,430.709991,424.170002,430.199993,54134500,58.702834
2013-07-15,425.009995,431.459995,424.800003,427.44001,60479300,58.326221
2013-07-12,427.650002,429.789997,423.410011,426.510002,69890800,58.199317
2013-07-11,422.950001,428.249989,421.169987,427.289993,81573100,58.30575
2013-07-10,419.599991,424.800003,418.25,420.730003,70351400,57.410608
2013-07-09,413.599987,423.50,410.379993,422.349987,88146100,57.631663
2013-07-08,420.109989,420.999996,410.650013,415.050007,74534600,56.635546
2013-07-05,420.389996,423.290009,415.349987,417.419994,68506200,56.958942
2013-07-03,420.859993,422.979988,417.450008,420.799992,60232200,57.420159
2013-07-02,409.960011,421.629997,409.470013,418.490005,117466300,57.10495
2013-07-01,402.689991,412.269997,401.219997,409.219994,97763400,55.840013
2013-06-28,391.360012,400.269989,388.869995,396.53001,144629100,54.108404
2013-06-27,399.249992,401.389988,393.540009,393.779987,84311500,53.733151
2013-06-26,403.900005,404.790012,395.660004,398.069992,91931000,54.318542
2013-06-25,405.699993,407.790001,398.830009,402.62999,78540700,54.940776
2013-06-24,407.400005,408.660007,398.049992,402.540001,120186500,54.928496
2013-06-21,418.490005,420.00,408.099995,413.500011,120279600,56.424042
2013-06-20,419.300011,425.980003,415.17001,416.840008,89327700,56.8798
2013-06-19,431.399994,431.66,422.999989,422.999989,77735000,57.720359
2013-06-18,431.559998,434.899994,430.210007,431.769989,48756400,58.917067
2013-06-17,431.439995,435.700012,430.359997,432.000008,64853600,58.948454
